user_id,pickup_datetime,pickup_latitude,pickup_longitude,nearest_poi
666,2013-06-08 08:35:00,40.765142,-73.997807,5802
667,2013-06-08 11:02:00,40.749542,-73.987518,5619
668,2013-06-08 13:29:00,40.768352,-73.958635,5965
669,2013-06-08 13:11:00,40.765137,-73.995235,3404
670,2013-06-08 15:44:00,40.765197,-73.98782,657
671,2013-06-08 15:28:00,40.773602,-73.957713,922
672,2013-06-08 17:35:00,40.752185,-73.98185,5501
673,2013-06-08 03:23:00,40.71916,-74.005107,4599
674,2013-06-08 03:38:00,40.721312,-73.987715,4165
675,2013-06-08 15:29:00,40.763947,-73.97711,2854
676,2013-06-08 09:23:00,40.732217,-74.007568,2458
677,2013-06-08 13:01:00,40.740907,-73.997995,6077
678,2013-06-08 12:43:00,40.795865,-73.943767,25
679,2013-06-08 14:54:00,40.782637,-73.974972,3019
680,2013-06-08 14:34:00,40.742692,-74.004117,2803
681,2013-06-08 03:27:00,40.743312,-73.97722,4099
682,2013-06-08 13:47:00,40.72465,-73.98455,6008
683,2013-06-08 13:02:00,40.746367,-74.00086,5900
684,2013-06-08 09:17:00,40.746122,-73.982317,2149
685,2013-06-08 04:39:00,40.750472,-73.974232,3630
686,2013-06-08 12:35:00,40.77094,-73.95928,6341
687,2013-06-08 13:53:00,40.76067,-73.97561,2421
688,2013-06-08 11:10:00,40.707812,-74.004677,519
689,2013-06-08 15:34:00,40.741352,-73.989717,2106
690,2013-06-08 11:44:00,40.749542,-73.9815,1049
691,2013-06-08 13:08:00,40.742635,-73.980335,6006
692,2013-06-08 11:40:00,40.733455,-73.99555,4631
693,2013-06-08 14:26:00,40.725597,-74.005505,4289
694,2013-06-08 04:00:00,40.72429,-73.990687,3936
695,2013-06-08 16:07:00,40.642827,-73.789257,4678
696,2013-06-08 17:20:00,40.780402,-73.984207,3337
697,2013-06-08 08:52:00,40.706447,-74.009278,2360
698,2013-06-08 14:11:00,40.770877,-73.865522,6340
699,2013-06-08 16:54:00,40.768352,-73.992862,2478
700,2013-06-08 02:17:00,40.739317,-74.006682,3591
701,2013-06-08 10:51:00,40.733207,-73.986983,3479
702,2013-06-08 17:03:00,40.766917,-73.953682,987
703,2013-06-08 14:51:00,40.644935,-73.781842,3681
704,2013-06-08 13:13:00,40.720505,-73.996727,2676
705,2013-06-08 10:57:00,40.73325,-74.006345,416
706,2013-06-08 14:00:00,40.788752,-73.966818,2330
707,2013-06-08 16:39:00,40.763927,-73.979742,2934
708,2013-06-08 13:23:00,40.712797,-73.99231,1318
709,2013-06-08 09:03:00,40.75008,-74.002402,3919
710,2013-06-08 11:34:00,40.740432,-73.978885,2907
711,2013-06-08 08:30:00,40.745777,-73.987887,1864
712,2013-06-08 10:18:00,40.749302,-73.983875,4645
713,2013-06-08 08:59:00,40.725857,-74.007502,2878
714,2013-06-08 09:45:00,40.72253,-73.988665,458
715,2013-06-08 14:13:00,40.728017,-73.988065,6216
716,2013-06-08 16:06:00,40.765092,-73.98782,657
717,2013-06-08 11:50:00,40.779237,-73.962065,733
718,2013-06-08 11:30:00,40.744095,-73.99771,953
719,2013-06-08 15:16:00,40.75592,-73.963182,4858
720,2013-06-08 09:42:00,40.779475,-73.944575,4992
721,2013-06-08 02:12:00,40.755605,-73.990227,4245
722,2013-06-08 10:51:00,40.747317,-73.996937,1396
723,2013-06-08 16:38:00,40.742932,-73.980057,2624
724,2013-06-08 15:30:00,40.75235,-73.992162,6428
725,2013-06-08 13:43:00,40.7625,-73.996278,6262
726,2013-06-08 09:36:00,40.76924,-73.865602,6340
727,2013-06-08 14:06:00,40.738112,-73.977647,24
728,2013-06-08 10:28:00,40.737412,-73.989097,484
729,2013-06-08 02:32:00,40.729832,-73.998602,6363
730,2013-06-08 12:36:00,40.7377,-73.985932,4330
731,2013-06-08 13:42:00,40.764442,-73.961567,5969
732,2013-06-08 14:11:00,40.705297,-74.007502,2362
733,2013-06-08 02:47:00,40.721877,-73.95791,220
734,2013-06-08 11:07:00,40.725322,-73.996565,280
735,2013-06-08 09:09:00,40.793132,-73.947555,3036
736,2013-06-08 17:05:00,40.761755,-73.983667,2877
737,2013-06-08 12:44:00,40.771277,-73.982272,2946
738,2013-06-08 10:22:00,40.779432,-73.953717,5815
739,2013-06-08 10:43:00,40.777537,-73.952172,5652
740,2013-06-08 08:40:00,40.762607,-73.965885,6185
741,2013-06-08 14:34:00,40.72251,-73.997095,2613
742,2013-06-08 03:16:00,40.738185,-74.009147,3655
743,2013-06-08 12:28:00,40.751157,-73.991063,906
744,2013-06-08 12:01:00,40.74838,-73.991875,731
745,2013-06-08 11:34:00,40.771315,-73.987077,3512
746,2013-06-08 13:45:00,40.731432,-74.003325,2127
747,2013-06-08 06:05:00,40.763677,-73.978748,5843
748,2013-06-08 17:16:00,40.761845,-73.983382,2877
749,2013-06-08 13:31:00,40.73167,-73.982262,3482
750,2013-06-08 14:47:00,40.807782,-73.96421,4840
751,2013-06-08 14:06:00,40.74901,-73.981965,1049
752,2013-06-08 12:12:00,40.734595,-73.987722,5239
753,2013-06-08 09:19:00,40.762775,-73.982137,6300
754,2013-06-08 10:57:00,40.791842,-73.975712,2237
755,2013-06-08 14:29:00,40.72769,-73.992725,6227
756,2013-06-08 02:29:00,40.74588,-73.97803,2950
757,2013-06-08 10:23:00,40.777405,-73.986322,3012
758,2013-06-08 12:04:00,40.706392,-74.009462,2360
759,2013-06-08 18:22:00,40.722017,-73.999463,3436
760,2013-06-08 14:50:00,40.777735,-73.979552,4844
761,2013-06-08 15:27:00,40.762172,-73.965895,6185
762,2013-06-08 12:15:00,40.773127,-73.885385,3356
763,2013-06-08 12:29:00,40.730482,-74.001973,2128
764,2013-06-08 13:16:00,40.767535,-73.989703,3517
765,2013-06-08 09:09:00,40.705182,-74.007973,2364
766,2013-06-08 17:40:00,40.752045,-73.978807,2169
767,2013-06-08 04:36:00,40.749932,-73.988627,814
768,2013-06-08 06:12:00,40.734927,-73.991797,3914
769,2013-06-08 11:55:00,40.749965,-73.991242,5951
770,2013-06-08 13:14:00,40.739467,-73.979855,4664
771,2013-06-08 04:10:00,40.71666,-73.95881,2117
772,2013-06-08 13:04:00,40.716117,-74.01642,545
773,2013-06-08 17:36:00,40.725782,-74.003865,6374
774,2013-06-08 17:34:00,40.789247,-73.95467,5824
775,2013-06-08 17:54:00,40.735595,-73.998092,5179
776,2013-06-08 13:15:00,40.761392,-73.983727,2876
777,2013-06-08 15:05:00,40.780552,-73.945627,5150
778,2013-06-08 19:17:00,40.696332,-73.98781,6115
779,2013-06-08 15:06:00,40.790617,-73.974583,3025
780,2013-06-08 06:14:00,40.782905,-73.953125,5869
781,2013-06-08 14:51:00,40.76729,-73.986222,2322
782,2013-06-08 13:40:00,40.750627,-73.974262,3630
783,2013-06-08 12:37:00,40.757675,-73.981822,6083
784,2013-06-08 10:48:00,40.771452,-73.965765,5352
785,2013-06-08 02:10:00,40.765325,-73.982155,4092
786,2013-06-08 15:01:00,40.751027,-73.994165,6229
787,2013-06-08 10:53:00,40.753592,-73.996255,3545
788,2013-06-08 15:06:00,40.723782,-74.003465,5069
789,2013-06-08 09:57:00,40.791967,-73.941537,5734
790,2013-06-08 15:06:00,40.774127,-73.982473,4016
791,2013-06-08 13:32:00,40.725857,-74.007793,193
792,2013-06-08 07:43:00,40.792182,-73.965717,2236
793,2013-06-10 18:32:00,40.64877,-73.78571,3661
794,2013-06-08 12:43:00,40.729417,-73.983898,3765
795,2013-06-08 09:55:00,40.8,-73.961953,2007
796,2013-06-08 10:39:00,40.78519,-73.975367,777
797,2013-06-08 10:24:00,40.733847,-73.870545,3428
798,2013-06-08 02:31:00,40.72132,-73.988522,263
799,2013-06-08 13:34:00,40.761535,-73.994985,554
800,2013-06-08 14:49:00,40.74693,-73.985662,4821
801,2013-06-08 03:55:00,40.776457,-73.95263,6131
802,2013-06-08 13:34:00,40.759622,-73.991472,862
803,2013-06-08 13:05:00,40.742282,-74.004107,2803
804,2013-06-08 13:00:00,40.785047,-73.95563,6071
805,2013-06-08 12:44:00,40.716132,-74.002752,5996
806,2013-06-08 14:44:00,40.784392,-73.952033,6081
807,2013-06-08 07:27:00,40.74554,-73.998923,2494
808,2013-06-08 12:32:00,40.744137,-73.97648,959
809,2013-06-08 18:10:00,40.755077,-73.973758,4388
810,2013-06-08 13:48:00,40.751892,-73.97713,3583
811,2013-06-08 14:34:00,40.719157,-73.999945,2712
812,2013-06-08 10:54:00,40.764937,-73.980457,3010
813,2013-06-08 15:17:00,40.755925,-73.990572,6308
814,2013-06-08 11:05:00,40.757637,-73.977547,2879
815,2013-06-08 15:36:00,40.76724,-73.954777,2996
816,2013-06-08 11:51:00,40.751567,-73.975127,4035
817,2013-06-08 11:44:00,40.755337,-73.971105,2151
818,2013-06-08 14:27:00,40.698885,-74.329125,1731
819,2013-06-02 23:42:51,40.721969,-74.001923,441
820,2013-06-08 17:40:00,40.724897,-73.99912,3778
821,2013-06-08 12:34:00,40.744812,-73.984612,5190
822,2013-06-08 16:18:00,40.782597,-73.97515,3019
823,2013-06-08 11:55:00,40.769747,-73.863435,6340
824,2013-06-08 06:40:00,40.757062,-73.967318,5569
825,2013-06-08 14:11:00,40.777977,-73.988665,3012
826,2013-06-08 16:02:00,40.771425,-73.983407,2947
827,2013-06-08 14:38:00,40.740327,-73.998302,2573
828,2013-06-08 12:51:00,40.748702,-73994,2311
829,2013-06-08 13:12:00,40.763975,-73.95586,979
830,2013-06-08 13:58:00,40.756372,-73.985583,2178
831,2013-06-08 18:39:00,40.769602,-73.960307,5435
832,2013-06-08 14:16:00,40.740417,-73.99469,5821
833,2013-06-08 17:33:00,40.739832,-73.97953,4664
834,2013-06-08 13:25:00,40.743715,-73.973397,3572
835,2013-06-08 17:04:00,40.722027,-73.985885,3095
836,2013-06-08 12:15:00,40.752162,-73.993227,4385
837,2013-06-08 02:42:00,40.749802,-74.031912,6324
838,2013-06-08 01:31:00,40.782027,-73.956007,3367
839,2013-06-08 13:30:00,40.747562,-73.974057,3444
840,2013-06-08 13:22:00,0,0,5907
841,2013-06-08 17:33:00,40.707287,-74.004207,4176
842,2013-06-08 14:42:00,40.731692,-73.991233,517
843,2013-06-08 11:16:00,40.724155,-73.978825,3643
844,2013-06-08 10:20:00,40.758322,-73.965187,5968
845,2013-06-08 11:54:00,40.776052,-73.94704,5593
846,2013-06-08 12:53:00,40.757972,-73.973272,2144
847,2013-06-08 15:30:00,40.762852,-73.969947,4586
848,2013-06-08 14:45:00,40.754912,-73.983962,6360
849,2013-06-08 14:16:00,40.736577,-73.997065,5176
850,2013-06-08 14:46:00,40.736697,-73.993005,2567
851,2013-06-08 12:32:00,40.76825,-73.981767,3957
852,2013-06-08 13:07:00,40.780737,-73.957047,3367
853,2013-06-08 16:08:00,40.744232,-73.973185,3647
854,2013-06-25 12:45:26,40.704868,-74.01594,940
855,2013-06-08 10:47:00,40.750947,-73.978862,2145
856,2013-06-08 16:30:00,40.771215,-73.865837,6340
857,2013-06-08 09:01:00,40.791785,-73.975722,2237
858,2013-06-08 17:38:00,40.773882,-73.954635,4874
859,2013-06-08 12:28:00,40.762267,-73.9723,4586
860,2013-06-08 15:13:00,40.74984,-73.9881,5619
861,2013-06-08 13:10:00,40.722027,-74.008135,3812
862,2013-06-08 10:45:00,40.760797,-73.977547,933
863,2013-06-08 13:13:00,40.755572,-73.974475,459
864,2013-06-08 12:31:00,40.763535,-73.992708,297
865,2013-06-08 09:58:00,40.736192,-73.97905,2307
866,2013-06-08 17:16:00,40.759047,-73.97314,6129
867,2013-06-08 09:39:00,40.753395,-73.975185,6254
868,2013-06-08 12:19:00,40.779415,-73.95609,732
869,2013-06-08 12:55:00,40.746347,-73.985615,3724
870,2013-06-08 14:09:00,40.755267,-73.973092,3240
871,2013-06-08 15:11:00,40.752957,-73.978757,619
872,2013-06-08 12:05:00,40.709527,-74.015335,2925
873,2013-06-08 10:37:00,40.732302,-74.007727,2458
874,2013-06-08 12:16:00,40.763167,-73.974085,4325
875,2013-06-08 18:29:00,40.762777,-73.970437,4586
876,2013-06-08 16:11:00,40.773732,-73.98193,4016
877,2013-06-08 17:46:00,40.768175,-73.959168,5965
878,2013-06-08 11:13:00,40.779702,-73.956615,732
879,2013-06-08 12:26:00,40.768402,-73.981937,3957
880,2013-06-08 09:14:00,40.763392,-73.980832,294
881,2013-06-08 12:29:00,40.736127,-73.997905,5176
882,2013-06-08 11:40:00,40.732417,-73.981897,2415
883,2013-06-08 13:56:00,40.743385,-73.918622,4747
884,2013-06-08 13:07:00,40.766582,-73.930383,5647
885,2013-06-08 10:43:00,40.777905,-73.946077,4992
886,2013-06-08 09:56:00,40.758565,-73.963845,4495
887,2013-06-08 18:27:00,40.767435,-73.962352,2858
888,2013-06-08 08:57:00,40.789692,-73.942198,5571
889,2013-06-08 12:25:00,40.733392,-73.98704,3479
890,2013-06-08 14:25:00,40.738655,-73.999662,2308
891,2013-06-08 12:04:00,40.73937,-74.007977,962
892,2013-06-08 11:26:00,40.72441,-73.990842,3936
893,2013-06-08 18:23:00,40.740932,-73.989887,2106
894,2013-06-08 01:28:00,40.76123,-73.98339,2827
895,2013-06-08 13:32:00,40.78978,-73.980177,6261
896,2013-06-08 16:05:00,40.771997,-73.965755,2438
897,2013-06-08 13:41:00,40.763547,-73.928325,327
898,2013-06-08 14:26:00,40.742077,-73.983168,3566
899,2013-06-08 08:10:00,40.715645,-74.01535,545
900,2013-06-08 16:18:00,40.762082,-73.9743,551
901,2013-06-08 08:28:00,40.784352,-73.981148,3017
902,2013-06-08 10:46:00,40.770382,-73.98016,1361
903,2013-06-08 13:11:00,40.73076,-73.974012,4276
904,2013-06-08 11:24:00,40.770562,-73.966357,1555
905,2013-06-08 09:14:00,0,0,5907
906,2013-06-08 09:17:00,40.773852,-73.873235,3348
907,2013-06-08 11:08:00,40.76313,-73.97891,2934
908,2013-06-08 14:02:00,40.750635,-73.9946,2100
909,2013-06-08 14:52:00,40.718657,-73.98776,410
910,2013-06-08 08:14:00,40.70885,-74.004977,4253
911,2013-06-08 08:20:00,40.754445,-73.965782,3452
912,2013-06-08 12:44:00,40.767835,-73.978473,2156
913,2013-06-08 10:14:00,40.749507,-73.99153,5951
914,2013-06-08 15:53:00,40.758157,-73.987855,2970
915,2013-06-08 16:17:00,40.745367,-74.005835,2464
916,2013-06-08 11:49:00,40.738517,-73.982405,3808
917,2013-06-08 03:34:00,40.851507,-73.933253,1578
918,2013-06-08 18:15:00,40.759025,-73.992272,3648
919,2013-06-08 14:17:00,40.777727,-73.951982,5652
920,2013-06-08 16:28:00,40.725857,-73.9949,3645
921,2013-06-08 15:28:00,40.764002,-73.980295,3009
922,2013-06-08 13:02:00,40.77463,-73.948065,5593
923,2013-06-08 13:51:00,40.761647,-73.974795,938
924,2013-06-08 12:27:00,40.777782,-73.982017,3012
925,2013-06-08 17:38:00,40.74237,-74.00469,5690
926,2013-06-08 14:38:00,40.730992,-73.978442,330
927,2013-06-08 12:09:00,40.739175,-73.990945,5957
928,2013-06-08 14:06:00,40.791367,-73.974412,2313
929,2013-06-08 08:28:00,40.737872,-73.977942,24
930,2013-06-08 10:46:00,40.74546,-73.980422,2165
931,2013-06-08 13:56:00,40.762502,-73.975987,3845
932,2013-06-08 08:51:00,40.725695,-74.005555,2878
933,2013-06-08 12:40:00,40.75515,-73.994917,5570
934,2013-06-08 11:10:00,40.754462,-73.988022,787
935,2013-06-08 14:59:00,40.723457,-73.998495,4534
936,2013-06-24 00:39:37,40.737535,-73.992685,2567
937,2013-06-08 15:05:00,40.743502,-73.976868,4099
938,2013-06-08 15:17:00,40.725422,-73.996135,280
939,2013-06-08 10:31:00,40.706182,-74.009785,2360
940,2013-06-08 16:50:00,40.755817,-73.9872,3981
941,2013-06-08 08:14:00,40.776875,-73.9793,3013
942,2013-06-08 08:36:00,40.754015,-73.96928,5966
943,2013-06-08 12:34:00,40.785022,-73.955567,6071
944,2013-06-08 09:57:00,40.725225,-73.981558,222
945,2013-06-08 15:37:00,40.756997,-73.971292,6162
946,2013-06-08 12:14:00,40.784437,-73.94732,947
947,2013-06-08 09:46:00,40.647415,-73.788432,3661
948,2013-06-08 12:31:00,40.763107,-73.980817,6323
949,2013-06-08 16:18:00,40.756172,-73.990382,6394
950,2013-06-08 05:11:00,0,0,5907
951,2013-06-08 14:12:00,40.770517,-73.968398,1555
952,2013-06-08 10:50:00,40.759522,-73.975072,2421
953,2013-06-08 12:33:00,40.765247,-73.954285,987
954,2013-06-08 12:29:00,40.774055,-73.988758,3512
955,2013-06-08 09:34:00,40.805405,-73.938488,3186
956,2013-06-08 13:03:00,40.744722,-73.981927,3506
957,2013-06-08 13:01:00,40.777642,-73.950905,5982
958,2013-06-08 13:50:00,40.765227,-73.965762,4386
959,2013-06-08 12:31:00,40.787127,-73.96815,2330
960,2013-06-08 16:08:00,40.727437,-73.982578,244
961,2013-06-08 09:55:00,40.709812,-74.014743,2924
962,2013-06-08 08:23:00,40.801932,-73.961462,5103
963,2013-06-08 02:06:00,40.773067,-73.985723,3930
964,2013-06-08 12:31:00,40.746172,-73.986065,4074
965,2013-06-08 10:42:00,40.780912,-73.946637,5150
966,2013-06-08 13:39:00,40.7694,-73.951902,4857
967,2013-06-08 13:11:00,40.717207,-74.012655,3071
968,2013-06-08 11:39:00,40.74732,-73.981618,3795
969,2013-06-08 09:48:00,40.79894,-73.96873,2242
970,2013-06-08 15:51:00,40.77369,-73.870862,3355
971,2013-06-08 16:59:00,40.795142,-73.971592,3030
972,2013-06-08 12:23:00,40.765035,-73.9879,171
973,2013-06-08 17:33:00,40.775842,-73.989987,3512
974,2013-06-08 11:50:00,40.723532,-74.003432,2261
975,2013-06-08 13:50:00,40.72735,-74.00547,2878
976,2013-06-08 12:10:00,40.763765,-73.973437,2948
977,2013-06-08 04:53:00,40.72208,-73.996452,6211
978,2013-06-08 04:17:00,40.733617,-73.987125,2416
979,2013-06-08 11:52:00,40.755227,-73.986588,4568
980,2013-06-08 14:25:00,40.75205,-73.97899,2169
981,2013-06-08 14:11:00,40.767967,-73.981403,3957
982,2013-06-08 02:55:00,40.719447,-73.99741,5053
983,2013-06-08 14:04:00,40.751367,-73.993917,6229
984,2013-06-08 02:49:00,40.78377,-73.950093,3434
985,2013-06-08 10:51:00,40.687892,-73.986978,5544
986,2013-06-08 04:13:00,40.731007,-74.000985,333
987,2013-06-08 13:51:00,40.74749,-73.9768,4648
988,2013-06-08 15:04:00,40.74784,-73.989222,4235
989,2013-06-08 13:22:00,40.755737,-73.966617,5967
990,2013-06-08 12:43:00,40.768302,-73.985453,2949
991,2013-06-08 02:32:00,40.755625,-73.980895,4713
992,2013-06-08 12:21:00,40.763702,-73.973347,2948
993,2013-06-08 14:53:00,40.712012,-74.00604,4196
994,2013-06-08 02:12:00,40.78708,-73.977472,2238
995,2013-06-08 12:07:00,40.733837,-73.987977,2416
996,2013-06-08 13:40:00,40.795662,-73.973047,3993
997,2013-06-08 11:12:00,40.728762,-73.981555,724
998,2013-06-08 13:03:00,40.779482,-73.945317,4992
